12,1,-1.000000000000000
15,2,1.000000000000000
10,3,0.707106781186548
18,4,0.866025403784439
19,4,-0.500000000000000
11,5,0.707106781186548
20,6,0.866025403784439
21,6,-0.500000000000000
13,7,0.707106781186548
16,8,-0.353553390593274
17,8,-0.612372435695794
16,9,0.612372435695794
17,9,-0.353553390593274
24,10,-0.707106781186548
26,11,-0.707106781186548
22,12,-1.000000000000000
28,13,-0.707106781186548
23,15,1.000000000000000
29,16,0.353553390593274
30,16,-0.612372435695794
29,17,0.612372435695794
30,17,0.353553390593274
25,18,0.866025403784439
25,19,-0.500000000000000
27,20,0.866025403784439
27,21,-0.500000000000000
